"","success_1_to_1","id","original_title","release_date","Actor","Director","actorMovieCount","directorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","holidays","New.Year.s.Day","Martin.Luther.King.Jr..Day","Valentine.s.Day","Presidents..Day","Good.Friday","Mother.s.Day","Memorial.Day","Father.s.Day","Independence.Day","Labor.Day","Columbus.Day","Veterans.Day","Thanksgiving.Day","Christmas.Eve","Christmas.Day","Independence.Day.observed","Christmas.Day.observed","New.Year.s.Day.observed","Christmas.Eve.observed","Veterans.Day.observed","related_holiday"
"881",0,197583,"50 to 1","2014-03-21","skeetulrich","jimwilson",0,0,110,1e+07,1069454,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"882",1,198062,"coffee town","2013-07-09","glennhowerton","bradcopeland",0,0,87,2e+06,34513500.7541806,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"883",1,198277,"begin again","2013-09-07","markruffalo","johncarney",0,0,104,8e+06,16170632,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"884",1,198663,"the maze runner","2014-09-10","dylanobrien","wesball",0,0,113,3.4e+07,102427862,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"885",1,199373,"the frozen ground","2013-07-18","nicolascage","scottwalker",2,0,105,19200000,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"886",1,199851,"hawaii","2013-04-12","manuelvignau","marcoberger",0,0,106,1.5e+07,34562222,"Q4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"887",0,201085,"crimson peak","2015-10-13","miawasikowska","guillermodeltoro",0,0,119,5.5e+07,31090320,"Q4",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"888",0,201088,"blackhat","2015-01-13","chrishemsworth","michaelmann",1,0,133,7e+07,8005980,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"889",0,202171,"the invitation","2003-12-23","lancehenriksen","patbermel",0,0,85,1e+06,231738,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"890",1,203834,"jessabelle","2014-08-29","sarahsnook","kevingreutert",0,0,90,1e+07,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"891",0,204082,"homefront","2013-11-27","jasonstatham","garyfleder",1,0,100,2.2e+07,20158492,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"892",0,204922,"before i go to sleep","2014-09-03","nicolekidman","rowanjoffe",1,0,92,2.2e+07,3242457,"Q4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"893",1,205220,"philomena","2013-11-01","judidench","stephenfrears",0,0,98,1.2e+07,37709979,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"894",0,205584,"gods of egypt","2016-02-25","brentonthwaites","alexproyas",0,0,127,1.4e+08,31153464,"Q1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"895",0,205775,"in the heart of the sea","2015-11-20","chrishemsworth","ronhoward",0,0,122,1e+08,25020758,"Q4",0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"896",1,206284,"grace unplugged","2013-10-04","ajmichalka","bradjsilverman",0,0,102,1700000,2507159,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"897",0,206296,"the last five years","2014-11-03","annakendrick","richardlagravenese",2,0,94,2e+06,147299,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"898",0,206412,"lisa picard is famous","2000-05-14","laurakirk","griffindunne",0,0,90,1e+06,113433,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mother's Day"
"899",0,206563,"trash","2014-10-09","ricksontevez","stephendaldry",0,0,112,1.2e+07,17484,"Q1",0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"900",1,207703,"kingsman the secret service","2015-01-29","colinfirth","matthewvaughn",1,0,130,9.4e+07,128261724,"Q1",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"901",1,207769,"banshee chapter","2013-08-26","tedlevine","blairerickson",0,0,87,950000,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"902",1,208869,"plastic","2014-04-30","edspeleers","juliangilbey",0,0,102,1e+07,34513500.7541806,"Q2",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"903",0,209262,"parkland","2013-10-02","zacefron","peterlandesman",1,0,94,1e+07,641439,"Q4",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"904",0,209403,"bad words","2013-09-06","jasonbateman","jasonbateman",1,0,88,1e+07,7779614,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"905",1,209451,"jersey boys","2014-06-05","christopherwalken","clinteastwood",0,1,134,4e+07,47047013,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"906",0,210479,"locke","2014-04-10","tomhardy","stevenknight",1,0,85,2e+06,1370646,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"907",1,210577,"gone girl","2014-10-01","benaffleck","davidfincher",1,0,145,6.1e+07,167767189,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"908",0,211354,"public enemies","2012-01-03","annafriel","dearbhlawalsh",0,0,177,102500000,97104620,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day"
"909",1,211954,"no se aceptan devoluciones","2013-07-20","loretoperalta","eugenioderbez",0,0,115,5e+06,44467206,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"910",0,214086,"the face of love","2013-10-25","annettebening","arieposin",0,0,92,4e+06,385069,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"911",0,215881,"plush","2013-09-13","emilybrowning","catherinehardwicke",0,0,98,2e+06,3080,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"912",0,215908,"noah","2013-09-09","samkantor","walterwoodman",0,0,18,1.3e+08,101200044,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"913",0,218043,"left behind","2014-10-03","nicolascage","vicarmstrong",1,0,110,1.6e+07,14019924,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"914",0,218974,"redemption","2013-10-11","marenade","miguelgomes",0,0,26,2.3e+07,36686,"Q2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"915",0,222649,"rosewater","2014-11-07","gaelgarcíabernal","jonstewart",1,0,103,1e+07,3128941,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"916",1,222899,"about last night","2014-02-14","kevinhart","stevepink",2,0,100,1.3e+07,48637684,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"917",0,222936,"aloha","2015-05-27","bradleycooper","cameroncrowe",0,0,105,3.7e+07,21052030,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Memorial Day"
"918",0,223485,"slow west","2015-04-16","michaelfassbender","johnmaclean",1,0,84,3750000,229094,"Q2",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"919",1,223702,"sausage party","2016-07-11","sethrogen","conradvernon",0,0,83,1.9e+07,97670358,"Q3",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"920",0,223706,"o menino e o mundo","2014-01-17","viniciusgarcia","alêabreu",0,0,80,5e+05,129479,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"921",1,225565,"that awkward moment","2014-01-29","zacefron","tomgormican",0,0,94,8e+06,26068955,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"922",1,225574,"non stop","2014-01-26","liamneeson","jaumecolletserra",1,0,106,5e+07,91742160,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"923",1,226188,"hidden away","2013-07-26","emmanuellevaugier","petersullivan",0,0,84,1e+06,34513500.7541806,"Q1",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"924",1,227719,"project almanac","2015-01-29","jonnyweston","deanisraelite",0,0,106,1.2e+07,22348241,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"925",1,227973,"the peanuts movie","2015-11-05","noahschnapp","stevemartino",0,0,88,9.9e+07,130178411,"Q4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"926",0,227975,"praia do futuro","2014-05-01","wagnermoura","karimaïnouz",0,0,106,4e+06,20620,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"927",0,228066,"victor frankenstein","2015-11-10","jamesmcavoy","paulmcguigan",1,0,109,4e+07,5775076,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Veterans Day"
"928",1,228194,"the hundred foot journey","2014-08-06","helenmirren","lassehallström",2,0,122,2.2e+07,54235441,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"929",1,228205,"the longest ride","2015-04-09","scotteastwood","georgetillman",1,0,128,3.4e+07,37446117,"Q2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"930",0,228987,"gossip","2000-12-24","pernillaaugust","colinnutley",0,0,134,1.4e+07,5108820,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"931",1,230222,"tarzan","2013-07-25","kellanlutz","reinhardklooss",0,0,94,1.45e+08,171091819,"Q2",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"932",0,231576,"wish i was here","2014-01-18","zachbraff","zachbraff",0,1,120,6e+06,3591299,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"933",1,232672,"blended","2014-05-21","drewbarrymore","frankcoraci",0,0,117,4.5e+07,46290741,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"934",1,232679,"when the game stands tall","2014-08-22","jimcaviezel","thomascarter",0,0,115,1.5e+07,30127963,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"935",1,235260,"son of god","2014-02-28","173150","christopherspencer",0,0,138,2.2e+07,59700064,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"936",1,235708,"going under","2004-10-21","genolechner","ericwerthman",0,0,98,5e+05,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"937",1,236751,"heaven is for real","2014-04-16","gregkinnear","randallwallace",0,0,99,1.2e+07,91386097,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"938",0,238615,"self less","2015-07-10","ryanreynolds","tarsemsingh",0,0,116,2.6e+07,12279691,"Q2",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"939",1,238636,"the purge anarchy","2014-07-17","frankgrillo","jamesdemonaco",0,1,104,9e+06,71562550,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"940",1,238713,"spy","2015-05-06","melissamccarthy","paulfeig",0,0,120,6.5e+07,110825712,"Q2",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"941",1,238811,"no man s land","2013-12-03","xuzheng","ninghao",0,0,118,1e+06,1067481,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"942",1,239566,"get on up","2014-08-01","chadwickboseman","tatetaylor",0,0,139,3e+07,30569935,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"943",1,239571,"the best of me","2014-10-16","michellemonaghan","michaelhoffman",0,0,117,2.6e+07,26766213,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"944",1,239678,"this is where i leave you","2014-09-10","jasonbateman","shawnlevy",0,0,103,2e+07,34296320,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"945",0,239895,"twisted","2013-11-28","dylansaunders","brianholden",0,0,133,5e+07,25195050,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"946",1,240832,"lucy","2014-07-14","scarlettjohansson","lucbesson",0,1,89,4e+07,126573960,"Q3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"947",1,241251,"the boy next door","2015-01-23","jenniferlopez","robcohen",0,0,91,4e+06,36006065,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"948",0,241258,"incarnate","2016-12-01","aaroneckhart","bradpeyton",0,0,91,5e+06,4799774,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"949",0,242083,"hits","2014-01-21","meredithhagner","davidcross",0,0,96,1e+06,15156,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"950",0,242224,"the babadook","2014-05-22","essiedavis","jenniferkent",0,0,93,2e+06,950792,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"951",1,243688,"poltergeist","2015-05-20","samrockwell","gilkenan",0,0,93,3.5e+07,47425125,"Q2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"952",1,243940,"the lazarus effect","2015-01-29","oliviawilde","davidgelb",0,0,83,5e+06,25801570,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"953",0,244403,"rudderless","2014-10-17","billycrudup","williamhmacy",0,0,105,5e+06,56001,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"954",0,245700,"mr turner","2014-10-31","timothyspall","mikeleigh",1,0,150,1.4e+07,3958546,"Q4",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"955",0,245703,"midnight special","2016-02-18","michaelshannon","jeffnichols",0,1,112,1.8e+07,3712282,"Q1",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Presidents' Day"
"956",1,245891,"john wick","2014-10-22","keanureeves","chadstahelski",0,0,101,3e+07,43037835,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"957",1,245963,"milk ","2014-09-01","sebastianhoward","sebastianhoward",0,0,58,2e+07,31841299,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"958",0,246403,"tusk","2014-09-19","michaelparks","kevinsmith",0,1,102,3e+06,1821983,"Q3",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"959",0,248694,"truth","2013-07-12","seanpaullockhart","robmoretti",0,0,94,9600000,2541854,"Q4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"960",1,250066,"american heist","2014-09-11","haydenchristensen","sarikandreasyan",0,0,94,1e+07,34513500.7541806,"Q1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"961",0,251321,"aloft","2014-02-12","jenniferconnelly","claudiallosa",0,0,112,8e+06,53086,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"962",1,251994,"reach me","2014-03-14","sylvesterstallone","johnherzfeld",1,0,95,5e+06,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"963",1,252360,"in the name of the king iii","2013-12-27","dominicpurcell","uweboll",0,0,85,3500000,34513500.7541806,"Q1",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"964",0,252512,"while we re young","2015-04-03","benstiller","noahbaumbach",0,0,97,1e+07,7582065,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"965",0,253235,"and so it goes","2014-07-20","michaeldouglas","robreiner",0,0,94,1.8e+07,15160801,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"966",1,253272,"the mule","2014-03-10","hugoweaving","tonymahony",0,0,103,5e+07,103804407,"Q4",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"967",1,253306,"housebound","2014-09-04","morganaoreilly","gerardjohnstone",0,0,109,1500000,34513500.7541806,"Q4",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"968",1,253331,"black or white","2014-09-06","kevincostner","mikebinder",0,0,121,9e+06,21571189,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"969",0,253414,"rock the kasbah","2015-10-22","billmurray","barrylevinson",0,0,100,1.5e+07,3020665,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"970",1,254024,"the face of an angel","2014-09-06","katebeckinsale","michaelwinterbottom",0,0,100,2.6e+07,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"971",0,254473,"brick mansions","2014-04-22","paulwalker","camilledelamarre",0,0,90,2.8e+07,20396829,"Q2",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"972",1,254904,"the november man","2014-08-27","piercebrosnan","rogerdonaldson",2,0,108,1.5e+07,25018119,"Q3",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"973",0,255343,"escobar paradise lost","2014-10-11","beniciodeltoro","andreadistefano",0,0,120,1.7e+07,195792,"Q1",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"974",1,256274,"as above so below","2014-08-14","perditaweeks","johnerickdowdle",0,1,93,5e+06,21222315,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"975",0,256917,"the water diviner","2014-12-25","russellcrowe","russellcrowe",1,0,112,22500000,4200117,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"976",0,256962,"little boy","2015-04-23","jakobsalvati","alejandromonteverde",0,0,106,2e+07,6485961,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"977",1,257087,"the veil","2016-04-21","jessicaalba","philjoanou",0,0,93,4e+06,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"978",0,257088,"point break","2015-12-03","edgarramírez","ericsoncore",0,0,114,1e+08,28782481,"Q4",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"979",1,257091,"get hard","2015-03-26","willferrell","etancohen",0,0,100,4e+07,90411453,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
